SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,DebtRatio,NumberOfOpenCreditLinesAndLoans,NumberOfDependents
0,0.891110824,0.39347079,9,0
0,0.802013972,0.369595906,9,3
0,0.080608872,2462,6,0
0,0.717797367,0.525868307,9,0
1,0.218611666,0.488677581,16,1
0,0.375744744,0.259580838,13,0
0,0.433192403,2124,9,0
0,0.307218697,0.329744787,24,1
0,0.364319476,0.356173034,7,0
0,0.034699133,0.186703324,7,0
0,0.0785804,0.035982009,8,2
0,0.476356933,0.683967705,7,3
0,0.020420216,0.082518077,19,1
0,0.572203501,0.225299989,9,0
0,0,4803,8,0
0,0.9999999,13,0,0
0,0.034126939,0.219973174,17,0
0,0.063971843,1565,19,0
0,0.000596852,0.008658009,9,0
0,0.9999999,0.07613247,1,0
0,0.830387282,0.471987721,8,2
0,0,0.641474079,6,0
0,0.004285592,0.207463403,6,1
0,0.752642102,0.37416876,5,0
0,1.026929743,0.318780203,7,0
1,0.971434849,0.797264682,16,0
0,0.015945165,0.106444678,6,1
0,0.73076203,3618,11,1
0,0.02430968,1838,13,1
0,0.016471224,0.194277803,12,0
0,0,0.006296852,4,0
0,0.008353906,753,6,0
0,0.036200615,0.037122302,7,0
0,0.568847926,0.163307412,5,0
1,1.170921199,31,2,NA
0,0.010392147,0.002360783,13,0
0,0.709657259,0.414859252,6,0
0,0.120690405,4626,7,0
1,1.017928974,0.466042155,7,0
0,0.031322486,54,7,NA
0,0.028169014,0.105578884,12,0
0,0.310698673,0.946982842,11,1
0,0.007348785,0.3068,7,0
0,0.612748951,0.545113722,7,0
0,0.033997044,8078,10,NA
0,0.089535259,2820,16,0
0,0.024305372,2609,10,0
0,0.003921499,0.001333037,4,0
0,0.586079863,0.104712042,5,3
0,0.029847469,52,7,1
1,0.323280507,0.566333383,9,1
0,0.389743346,0.117529438,3,0
0,0.899874198,0.566534333,14,4
0,0.096506839,0.207320714,11,2
0,0.461281367,4288,11,2
0,0.183996427,0.149640041,7,0
0,0.130816506,1298,12,0
0,0.051592604,0.124886384,10,0
0,0.020095221,0.009703645,9,0
0,0.246876562,3.492666416,6,1
0,0,0,3,2
0,0.512756771,0.40906729,7,3
0,0.449859419,0.283827205,2,2
0,0.03763657,0.297883392,5,0
0,0.001499925,0,1,0
0,0.727757533,0.696856686,4,1
0,0.068889756,0.138227163,8,2
0,0.565714854,0.222316504,9,1
0,0.408235615,0.350216594,6,0
0,0.011566413,0.086203066,13,1
0,0.007439881,0.25088574,9,0
0,0.978469083,0.500466604,14,2
0,0.403697808,0.14144,8,0
0,0.004746414,0.412589994,13,4
0,0.024939486,0.0864618,6,0
0,0.022118019,1205,19,0
0,0.314418842,0.529391484,9,0
0,0.908932841,0.49470106,5,0
0,0.005171819,892,7,0
0,0.92908056,0.28830874,4,1
0,0.880942108,0.519123424,4,2
0,0.697720912,592,2,0
0,0.9999999,0.369753498,2,1
0,0.705428893,0.640697488,10,0
0,0.182279444,0.538820393,6,0
0,0.476652335,0.381197257,6,1
0,0.336342224,0.267715259,14,1
0,0.192085044,0.066155641,4,1
0,0.021685406,0.140253075,10,2
0,0.316536693,47,1,0
0,0.069575428,0.011664237,13,1
0,0.060267248,0.051950598,3,0
0,0.205751357,1.520752629,16,0
0,0.175085679,0.481072931,8,0
0,0.086134406,0.328663164,10,2
0,0.051043054,1597,7,0
0,0.983475424,0.208583295,8,2
0,0.9999999,0.143010177,2,2
0,0.096418214,0.791201035,7,2
0,0.9999999,3801,4,0
0,0.614451546,0.434378061,5,1
0,0,0.323419145,4,0
0,0.020953799,0.371348027,9,1
0,0.335570117,0.400693148,10,2
0,0.889036988,0.23658965,4,2
0,0.065111128,0.664290682,14,0
0,0.0505187,0.246739697,8,0
0,0.060560909,0.198144148,8,2
0,0,0.152602176,4,1
0,0.893872304,0.777777778,10,0
0,0.14060824,2665,8,0
0,0.032198927,1149,4,NA
0,0.9999999,0,2,0
0,0.489527972,0.162767447,6,0
0,0.140520182,0.337093053,19,1
0,0.538092382,0.134604703,3,0
0,0.9999999,0,2,1
0,0.003453635,0.003314917,9,0
0,0.04104915,0.277816984,16,0
0,0.9999999,0.133496133,5,0
0,0.004845781,0.836401894,5,2
0,0.013610117,0.00587622,7,0
0,0.317421709,0.350788002,8,2
0,0.023758304,0.819672131,10,0
0,0.006974817,0.344519263,8,2
0,0.9999999,916,1,0
0,0.17396403,0.704204204,14,1
1,0.9999999,0.004663558,1,1
1,0.501809383,0.388516648,20,0
0,0.133286671,2329,5,0
0,0.024761905,0.327582902,7,0
0,0.127642053,0.669522993,4,0
0,0.008689109,1297,8,0
0,0.006824399,0.136590888,6,2
0,0.090691977,0.080373298,12,0
0,0,0.173937256,11,0
0,0.035297356,0.526669655,8,2
0,0.006456988,0.423515297,5,0
0,0.179038568,0.437112577,11,0
1,0.991008991,0.039745032,4,0
1,0.571053138,0.354443309,7,1
0,0.012471111,0.030498798,5,0
0,0.733247185,0.308191545,6,0
0,0.018485894,0.656781073,11,0
1,0,0.943806952,5,0
0,0.9999999,0.34478742,8,3
0,0,3.751243781,7,0
0,0.042207085,0.118658281,18,0
0,0.014888109,0.407718456,14,0
0,0,0.186251821,14,0
0,0.043701799,0.001850995,3,0
0,0.476174608,0.029411765,2,0
0,1.316984559,0.019553073,4,1
0,0,0.012569832,5,1
0,0.314132406,0.211732207,8,0
0,0.705292067,0.298447139,11,2
0,0.893134859,0.203248646,6,0
0,0.061293774,1.37016369,14,2
1,1.338645418,0.332564398,4,0
0,0.644635132,0.329279827,11,1
0,0.070136824,0.661785413,11,1
0,0.293526993,0.150609081,6,1
0,0.05994006,0.001218027,2,0
0,0.432608917,2691,4,0
0,0.9999999,0.223476298,3,1
0,0.9999999,0,0,0
0,0.041970037,686,6,0
0,0.042786573,0.200373367,21,0
0,0.695774971,0.625855072,16,2
0,0.025748713,14,3,NA
0,0.836800849,0.380374232,7,1
0,1982,0.144981877,4,0
1,0.179640719,1114,6,0
0,0.755440452,0.849660136,12,1
0,0,3404,7,0
0,0.859188518,4387,19,0
0,0.056148596,2692,8,0
0,0.058518247,0.537900875,7,0
0,0.951652417,1024,2,0
0,0.178357159,0.568797685,5,0
0,0.16590155,0.698787805,5,1
0,0.008320513,0.14904502,12,0
0,0.066179813,0.038308638,7,2
0,0.026665668,4895,7,0
0,0.102342311,0.737776168,33,0
0,1.074633496,0.169305116,3,0
0,0.015618778,0.317473011,8,2
0,0.317815618,0.239448669,15,0
0,0.9999999,0.093176074,6,1
0,0.094061828,0.264355124,14,1
0,0.111762076,0.089994706,8,0
1,0.976804639,0.231628454,2,0
0,0.577723544,2325,6,0
0,0.02137667,1714,16,0
0,0.507790862,0.149314178,9,0
0,0.042299013,0.008376661,5,0
0,0.176852893,0.500333111,4,0
0,0.037327468,0.386406376,16,1
0,0.88227943,0.14999222,7,2
0,0,0.323081702,8,1
0,0.032451445,0.361917003,11,0
0,0.290056815,0.489111032,11,0
0,0.424377686,0.754634311,13,1
1,0.039337271,0.444589735,15,0
0,0.260911447,0.35728983,15,1
0,0.180643244,0.411877395,13,0
0,0.086771635,0.258609198,6,0
0,0.9999999,0.513946778,9,3
0,0.516505494,0.29356492,13,1
0,0.693153423,0.37478185,3,1
0,0.039711002,0.004582951,5,0
0,0,0.303221289,8,0
0,0.070233642,0.309034721,4,2
0,0.835609074,0.262453046,11,1
0,0.092190781,0.550979608,3,0
0,0.802124635,0.637581849,11,0
0,0.076781874,0.250884846,9,1
0,0.018345453,0.18112256,15,0
0,0.013870764,1443,14,0
0,0.694364058,0.731553689,7,0
1,0.478124637,0.737864078,12,3
0,0.071677893,0.082049792,10,0
0,0.9999999,0.203560372,1,0
0,0,0.864610111,7,0
0,0.033494418,0.174111212,3,0
0,0.561879855,0.290236588,8,2
0,0.035568888,0.305772812,6,0
0,0.013169856,0.307642696,5,0
0,0.013299668,0.011952191,6,0
0,0.013137341,0.375825292,12,3
0,0.079306898,557,8,2
0,0.382857918,0.269569793,9,3
0,0,0.168848935,7,1
0,0.44123761,0.28274869,11,0
0,0.176435456,0.317543442,16,0
0,0.535286065,0.587551556,8,2
0,0.615609352,0.892181364,14,0
0,0.9999999,0,1,0
0,0.712952079,0.472414646,14,2
0,0.35548947,0.475393371,9,3
0,0.017659711,0.012820513,6,2
0,1.167296156,0.02216262,2,0
0,0.135586362,0.224106231,13,0
0,0.227070378,0.422001442,12,3
0,0.407993339,0.311534501,10,0
0,0.086377971,0.219463423,5,3
0,0.539370194,0.53993005,11,3
0,0.016195089,0.068660128,10,0
0,0.9999999,379,2,NA
0,0.866950293,0.535738773,5,0
0,0,0.495975201,16,0
0,0.022529693,2936,4,3
1,0.322643631,0.057744028,7,1
0,0.030118613,0.544448543,9,0
0,0.049798008,52,9,0
0,0.9999999,0.214445605,2,0
0,0.458819676,0.383285099,15,0
0,0.878854857,0.598022694,17,0
0,0.256313203,0.730244184,14,1
1,0.9999999,0.068850639,0,1
0,0.019961525,0.009996668,5,0
0,0.670665867,0.169735855,3,0
0,0.154025568,0.24361451,20,0
0,0.264911321,0.249294184,13,1
0,0.895699148,0.471958321,9,1
0,0.015346231,0.006079027,12,0
0,0.118936908,0.038278826,12,1
0,0.435445166,0.945970979,16,1
0,0.746737998,0.729443595,13,0
0,0,0.726978074,6,2
0,0.473803321,0.49078789,10,2
0,0,81,8,0
0,0,0,6,0
0,0.9999999,0,1,0
0,0.051389722,1.306042032,11,0
0,0.153526403,0.223371251,16,0
0,0.829439019,0.324549961,6,2
0,0.31039338,0.436318517,12,3
0,0.039810218,1499,12,NA
0,0.027963874,0.00879824,4,0
0,0.115348867,0.404901762,12,0
0,0,0,5,0
0,0.174713011,0.160346574,12,0
0,0.990631523,0.600599957,8,2
0,0.9999999,19,0,0
0,0.008227578,0.434946958,11,2
0,0.132320748,0.119171513,6,0
0,0.448658649,0.228777122,12,1
0,0.151866152,0.112253642,2,0
0,0,3509,6,0
0,0.020481797,0.007451836,7,0
0,0.026335678,629,6,0
0,0.021750723,24,4,2
0,0.51907864,0.306272757,18,0
0,0.014897054,16,2,NA
0,0,2367,12,0
0,0.10685409,0.021432709,6,1
0,0.01719914,1.827522936,5,1
0,0.03037462,0.201707082,6,3
0,0.005359571,2,2,NA
0,0.821921722,0.715953307,5,4
0,0.417982214,2332,4,0
0,0.209093237,0.330702447,7,0
0,0.034116955,0.180771077,8,0
0,1.185628743,0.010996335,1,0
0,0.254066137,0.571995634,11,1
0,0.074577306,0.628124142,8,0
0,0.9999999,0,3,NA
0,0,8,5,0
1,0.148477639,0.542531918,11,2
0,0.9999999,0,0,0
0,0.058388322,0.19077135,6,1
0,0.003291313,0.350267048,23,0
0,0.363617937,0.311321737,9,1
0,0.003688725,3199,9,0
0,0.16730168,0.613483685,18,0
1,0.00395156,269,7,NA
0,0.704804221,0.396466279,12,3
0,0.558882321,0.487111699,18,3
0,0.407450243,437,5,0
0,0.454230942,0.472206573,9,1
0,0.38961039,0.396617986,5,0
0,0.124227987,63,5,0
0,0.425517665,0.318839093,12,2
0,0,0.726011561,6,0
0,0.551286919,1.124334682,19,1
0,0.032932455,0.250446561,10,1
0,0.239929783,0.230356271,6,0
0,0.028021842,0.018490755,8,0
0,0.626521571,0.310956522,10,0
0,0.424309212,2100,5,0
0,0.9999999,0.199882422,2,0
0,0.417106303,0.438400344,11,1
0,0.99840032,403,3,NA
0,0.932394189,0.412239489,6,2
0,0.0045665,0.014030612,5,0
0,0.9999999,0.160309563,1,3
0,0.095245924,1908,14,0
0,0.540695046,0.672433036,8,1
0,0.504059482,0.357552581,10,0
0,0.420579645,0.368717504,6,2
0,0.9999999,0,3,0
0,0.374002281,0.638109679,15,0
1,0.069442399,0.139317854,7,0
0,0.089813303,664,9,0
0,0.048434473,0.41347485,4,0
0,0.171358253,2.136212625,9,0
0,0.188259144,0.33796752,8,1
0,0.074033375,0.175490322,9,3
0,0.663792026,0.466569465,10,1
0,0.821973906,0.199210047,7,2
0,0,2508,5,0
0,0.12414219,0.333083341,9,0
0,0.012562716,0.285802252,9,0
0,0.153700454,0.28118917,5,0
0,0.3303633,0.265805757,6,0
0,0,0,3,0
0,0.466715481,0.711536058,20,0
0,0.112978121,0.127382656,11,3
0,0.9999999,0.370377655,3,3
0,0.803371032,0.502499039,5,0
0,0.9999999,0,0,0
0,0.044395191,0.089454739,13,1
0,0.664408023,2237,7,2
0,0,1784,3,NA
0,0.007758821,0.609701907,7,0
0,0.038171327,0.315995872,5,0
0,0.001007384,0.106654301,8,0
0,0,0.126484189,5,0
0,0.969551522,0.588921283,6,0
0,0.028019892,1.95241711,7,0
0,0.000853624,1303,6,0
0,0.333973032,0.238213724,9,2
0,0.215020299,0.418145464,16,0
0,0.003461272,0.71585213,8,0
0,0.944055944,0.168207838,3,3
0,0,0.652738566,9,1
0,0.183234776,0.280965679,11,1
1,0.994975855,0.195557825,8,0
0,0.278538908,1.008883953,8,0
1,0.890479154,0.221777859,5,4
0,0.063188716,784,5,NA
0,0.019142076,0.736201651,10,2
0,0.9999999,0.048419368,0,0
0,0.349776947,0.668812171,8,0
0,0.769780063,0.0527,7,0
0,0.340615941,0.317636405,6,2
0,0.736284396,0.174214018,4,1
0,0.879112089,0.10331181,6,0
0,0,0.347295306,2,2
0,0.874833555,0.513744655,6,2
0,0.093111948,0.381520385,6,0
0,0.010675732,0.374409306,8,0
0,0,0.020824656,3,0
0,1.019993336,0.213344241,7,0
0,0.055840605,0.008436445,9,0
0,0.029239415,0.184117154,6,1
0,0.521652181,0.353445198,5,1
0,0.307310105,0.754016423,5,1
0,0.256824323,0.218192511,7,4
0,0.004371346,0.286240463,7,1
0,0,0.48364924,8,2
0,0.04130809,0.005870841,3,0
0,0.568320818,0.79273348,7,0
0,0.309421154,0.944751381,8,1
0,0.035658506,0.150106237,7,0
0,0.1520058,0.670342562,28,0
0,0.084575005,4993,16,0
0,0.040117255,0.095159697,7,3
0,0.081614871,0.172797585,5,1
0,0.054743094,0.212930892,19,2
0,0.043228061,0.269946011,23,0
0,0.977404519,0.286099501,4,0
0,0.560314747,0.130661395,5,1
0,0.996765182,0.389978938,17,2
0,0.526734007,0.984933571,17,1
0,0.037773972,0.056448732,14,0
0,0.124516356,0.210777923,8,1
0,0.2656301,1528,7,1
0,0.031917964,2490,14,1
0,0.661451543,0.05956059,6,4
0,0.124111803,0.305608581,8,3
0,0.191185556,0.20754178,8,2
0,0.337664104,0.292239249,7,1
0,1.158218126,0.257593233,2,1
0,0.038416346,0.766420085,12,0
0,0.9999999,0.100468506,4,0
1,0.798359185,185,5,3
0,0.9999999,5548,5,0
0,0.051916832,0.214370546,9,0
0,0.702635896,0.300389433,14,3
0,0,0.165638412,8,0
0,0.204676135,0.841974432,17,0
1,0.982253349,0.529789864,15,0
0,0.023391626,0.128251896,8,1
0,0.418435946,0.636868064,14,0
0,0.00932279,0.484478936,12,2
0,0.564941208,0.508661133,14,0
0,0.727114935,0.02879712,2,0
0,0.083776927,2556,6,0
1,0.752144448,0.333256723,9,0
0,0.045856631,0.199897881,4,2
0,0.106701698,0.796882381,10,0
1,0.207487113,0.941112323,11,1
0,0.508191332,0.666894946,12,0
0,0.433934821,0.490823137,11,1
0,0.990854131,0.442190227,7,1
0,0.9999999,512,3,0
0,0.9999999,0,5,NA
0,0.704911886,718,5,0
0,0.222672811,0.004643963,6,0
0,0.067098208,0.280672862,7,2
0,0.083264816,111,4,0
0,0.810481465,1.742561983,11,0
0,0.00029999,0.124334785,4,1
0,0.024116701,19,8,0
0,0.041108256,1.001370802,7,0
0,0.9999999,190,1,0
1,0.078366845,0.06885759,18,0
0,0.026846427,0.26563598,12,0
0,0.032674183,0.254486386,9,0
0,0.420971354,0.218872051,5,2
0,0.9999999,0.112087246,1,2
0,0.015684112,0.00762121,3,1
0,0.9999999,0.432615534,3,6
0,0.017454301,0.004624422,4,1
0,0.143780977,0.083691284,14,2
1,0.090751779,0.61098991,4,0
0,0.464611673,0.546270718,14,1
0,0.012527934,1627,17,5
0,0.017744083,0.054249065,4,0
0,0.039836813,0.20941647,6,0
0,0,0.001273705,5,0
0,0.026318531,1.019579254,15,0
0,0.117279044,0.218501703,14,0
0,0.244123144,0.377927082,13,0
1,0.9999999,0,0,0
1,0.9999999,0.149966674,2,3
0,0.418009291,0.266346731,13,0
0,0.265371382,0.038434293,21,0
0,0.01919904,0.006466784,2,0
0,0.9999999,0.318292455,5,0
0,0.06482931,3484,18,3
0,0.744500151,1.905547226,7,0
0,0.9999999,0,0,NA
0,0.128874845,0.225129145,8,3
0,0.002384022,0.398697292,11,0
0,0.97551339,0.520638361,10,1
0,0.011597477,0.567314884,8,0
0,0.011995202,0,1,0
0,0.10317671,0.459011711,8,3
0,0.358011137,0.737229102,15,0
0,1.223877671,0.294918886,7,2
0,0.321321431,1.337987569,7,0
0,0.149496514,0.771021144,4,0
0,0.031640597,0.307709398,9,1
0,0.530889516,0.219890055,7,1
0,0.166907402,5446,13,0
0,0.032664146,2437,5,0
0,0.302767899,0.663239075,6,2
0,0.242932118,0.360519926,10,3
0,0.107614482,0.310125432,10,0
0,0.53079086,0.244217687,6,2
0,0.007186319,975,10,0
0,1.019994287,0.124704599,5,0
0,0.378092332,0.638289369,8,1
0,0.054507979,0.235678078,6,2
0,0.794311717,0.507859551,26,2
0,0.175282472,635,3,0
0,0.028926323,65,8,0
0,0,0.273172683,10,0
0,0,2514,12,1
0,0.481959568,0.478041757,9,1
0,0.415155078,0.264168359,11,2
0,0.032190392,1163,11,0
0,0.121627816,825,7,0
0,0.029104727,0.29149668,14,1
0,0.016117572,0.011931635,6,0
0,0.665809231,0.966890595,9,0
0,0.503970199,0.761094545,17,1
0,0.9999999,447,3,NA
0,0.082170174,1.154338265,5,0
0,0.386006778,4814,11,0
0,0.000373323,2885,9,0
0,0.018167762,44,5,0
0,0.149963622,0.395230238,8,0
0,0.912205443,0.260686966,10,3
0,0.002447091,0.382253995,21,0
0,0.011941036,0.007498125,4,1
0,0.487113996,0.681210232,21,2
0,0.645490301,0.507088332,10,1
0,0.1972545,0.347330729,9,1
0,0.253707376,0.516678666,15,1
0,0.057047148,0.215203901,4,0
0,0.446007919,0.343585629,12,4
0,0.001291426,0.40223616,13,0
0,0.027611114,80,7,0
0,0.9999999,88,0,1
0,0.092390761,0.216531497,4,0
0,0.042068699,35,2,0
0,0.030837715,0.047850307,4,0
1,0.776169972,0.515387179,7,0
0,0.9999999,0.44914756,3,1
0,0.172024352,174,5,0
0,0.004883494,365,6,0
0,0.290716381,0.458628842,12,2
0,0.596990371,0.859364586,11,2
0,0.789690034,0.299126899,10,0
0,0.12635215,0.100747113,5,1
0,0.9999999,0,0,1
0,0.736536868,0.398585977,12,0
0,0.838688175,0.108778244,1,1
1,0.054482992,0.322556201,10,0
0,0.020226056,1559,3,NA
0,0.128041071,1580,15,0
0,0.279339749,0.45812124,8,0
0,0.020498401,0.659498664,20,1
1,0.9999999,0.445299145,1,0
0,0.228602456,0.285742851,13,4
0,0.083925747,0.23244189,7,0
0,0.564042532,1037,9,NA
0,1.002570694,0.235380117,5,0
0,0.390557767,0.180959013,4,2
0,0,0.477852215,14,2
0,0.09119696,0.281133379,7,3
0,0.504657109,0.300789853,30,0
0,0.2965041,1972,4,0
0,0,0,1,0
0,0.018794827,113,5,NA
1,0.998996488,0.817712318,14,0
1,0,0.331795463,3,0
0,0.934520717,1.241460542,17,2
0,0.282367086,3154,8,0
0,0.9999999,0.127253814,2,0
0,0.9999999,0.4826424,5,0
0,0.000198669,0,2,2
0,0.014811041,0.083177819,10,1
0,0.031808429,0.712362301,10,0
0,0.894407208,0.316166761,7,2
0,0.399444283,0.302687173,5,2
0,0,0.325454545,5,1
0,0.282219565,0.283270569,24,2
0,0.044059865,0.134045077,5,0
0,0.213119935,1370,12,NA
0,0.63829956,0.664180315,17,1
0,0.524900008,389,8,0
0,0.005191905,0.360553772,6,1
0,0.005540208,544,12,0
0,0.817004797,0.66294689,5,0
0,0.000117644,0.226503133,5,0
0,0,697,3,NA
0,0.519288692,0.431933549,8,1
0,0.081499638,43,2,0
0,0.061430772,0.295632699,7,0
0,0.99190081,0.43011825,9,2
0,0.041831939,0.263865943,5,1
0,0.349512371,0.703899771,15,1
0,0.450220995,0.32666748,10,1
0,0.9999999,0,0,0
0,0.896215187,0.284775778,4,3
0,0.309672452,0.611262799,11,0
0,0,1.447350204,17,0
0,0,0.78894691,4,1
0,0,476,12,0
1,1.159468439,0.133708216,3,2
0,0.002175161,0.247110278,10,1
0,0.236010581,0.794037448,15,2
0,0.283838876,0.51870894,10,0
0,0,0.456458636,3,0
0,0.468638284,0.607257829,8,0
0,0.001728568,0.000133316,6,0
0,0.082897878,1809,6,0
0,0.077572174,0.172881669,5,0
0,0.018713617,0.038838017,3,0
0,0.222343423,0.553217519,4,2
0,0.213572854,0.059008655,2,2
0,0.020839606,0.233812242,13,2
0,0.026437088,0.096074128,12,1
1,1.132104455,1347,4,1
0,0.9999999,0.000512689,0,0
0,0.013669372,0.185600361,9,1
0,0,0.189544351,11,0
0,0,0,3,0
0,0.001675585,0.588210789,12,0
0,0.262451679,0.427285817,12,2
0,0.005210914,2503,18,0
0,0.094187313,0.053893946,5,3
0,0.114046629,0.297945946,8,0
0,0,220,8,0
0,0.211236312,0.585071995,6,2
0,0.139274429,0.652538984,7,0
0,0.565517909,0.461551997,13,1
0,0.016605936,0.004855755,6,2
0,0.36004822,0.495056105,17,2
0,0.181678332,0.386722655,8,0
0,0.894309429,0.976264834,10,0
0,0.021101698,1502,8,0
0,0.219898311,0.092780027,7,3
0,0.287373563,0.662263477,6,0
0,0.883421613,0.350329934,14,0
0,0.226882799,0.242320351,14,0
0,0.312599842,0.442374487,10,0
0,0.694494639,0.427592117,14,2
0,0.560331216,0.367631743,13,0
0,0.044656946,0.013797241,7,0
0,0.080299304,0.69421358,10,2
0,0.014960501,0.930809749,21,0
0,0.781846288,0.313879823,7,3
0,0.9999999,0.577446014,6,0
0,0.356987393,0.306091806,7,2
1,0.9999999,0.33230498,3,0
0,0.444980106,0.152105987,4,1
0,0.29679185,0.516183698,12,0
0,0.091490894,2527,8,0
0,0.197657888,0.240054021,13,1
1,0.784422929,1513,5,0
0,0.626399653,0.350519014,7,1
1,0.491589318,0.939973902,16,0
0,0.057712454,0.191362311,3,0
0,0.412710685,0.144859165,8,3
0,0.9999999,0,1,0
0,0.423222365,0.253375254,9,0
1,0.799291581,1.159466667,12,0
0,0.160768132,0.329343706,9,0
0,0.858969887,0.011033389,9,0
0,0,0.297040263,9,0
0,0.481774384,0.546726637,9,0
0,0.007782945,1676,4,0
0,0,1925,4,0
0,0.040578867,0.021024967,2,0
0,0.62080115,0.314719062,7,0
0,0.363658808,1512,8,0
0,0.58913847,0.134086591,15,0
0,0,5957,4,0
0,0.276317455,0.371958671,13,0
0,0.064461984,0.258061325,6,0
1,0.228858908,0.509541082,14,0
0,0.098709895,0.499423465,17,3
0,0.920668743,0.315042926,5,1
1,0.9999999,0.856291391,8,1
0,0.153820893,0.109485491,6,3
0,0.547955773,0.454448017,5,0
0,0.055725584,0.204359128,10,0
0,0.017448035,0.002551548,4,1
0,0.241573106,1974,9,0
0,0.017185714,0.053409423,11,4
0,3746,0.481353326,5,3
0,0.331104306,0.227651305,5,0
0,0,0.112727273,7,0
0,0.015202779,0.116470917,7,0
1,0.963011619,3.173398682,19,2
0,0.020200766,1421,17,NA
0,0.284827767,0.080289569,7,0
0,0.058943232,0.009425878,4,2
0,0.456809712,616,9,0
0,0.766719711,0.613590076,9,0
0,0,0.139714571,9,2
0,0.32282304,0.562783258,10,1
0,0.117290293,0.661558565,7,3
0,0.023873566,0.526641724,14,0
0,0.014599027,0.217391304,2,0
0,0.9999999,0.220283019,1,2
0,0.032285649,0.23844872,9,0
0,0.128178988,0.054868141,8,1
0,0.001990172,0.000249958,8,0
0,0.246415814,0.323671498,19,0
0,0.269596974,0.053325433,4,0
0,0.012166482,0.187521426,8,0
0,0.038289507,479,9,0
0,0.9999999,0,0,0
0,0.018332111,0.654115587,10,1
0,0.100641139,0.008331945,2,0
0,0.576674294,0.356751035,25,1
0,0.034198577,0.476154428,10,0
0,0.131213901,0.228902522,9,0
0,0.122966326,1016,10,0
0,0.04045749,0.986113482,20,0
0,0.167747385,0.636907501,13,0
0,0.060878894,0.242207892,8,0
0,0.020256688,2698,9,0
0,0.946323172,0.810940499,4,1
0,0,0.648900733,5,0
0,0.021119155,0.498626572,5,0
0,0.137616399,1492,9,NA
0,0.034658788,0.277264522,13,0
0,0.013518018,0.711762746,6,0
0,0.657801494,0.131962296,4,0
0,0.230600979,0.326866301,5,1
0,0.0815912,0.233220847,9,0
0,0,0.078992101,4,0
0,1.026192372,0.653604776,25,0
0,0.280553502,0.122807018,16,0
0,0.004931706,1410,4,0
0,0.381794972,0.187762448,17,0
0,0,0.151688312,9,4
0,0.715472162,0.124441308,3,3
0,0.137233414,0.580053496,11,0
0,0.044750653,372,4,NA
0,0.604039048,0.447078989,8,4
0,0.982516284,0.231838775,5,0
0,0.084915085,0.182702861,2,0
0,0.529494101,115,3,0
0,0.9999999,0.00759631,1,1
0,0.155149868,0.29342787,6,2
0,0.12592736,1392,8,0
0,1.566866267,0.104982503,3,0
0,0.041629923,3494,14,0
0,0,168835,10,2
0,0.302175318,0.255552719,6,0
0,0.453210436,0.260284506,6,2
0,0.047626111,115,10,0
1,0.9999999,0.392871287,4,2
1,0.565974846,0.682341416,10,1
0,0.068166326,892,4,0
0,0.9999999,0,1,0
0,0.02105184,724,4,0
1,0.75128109,0.701099633,7,2
1,1.003997335,1.21627566,6,0
0,0.043615861,48,5,0
0,0.044998393,0.209379062,5,1
0,0,0.418488445,5,0
0,0.76954592,0.385709867,9,0
0,0.031775635,0.314567029,9,1
0,0.715034513,0.615311369,8,2
0,0.950820697,0.662900849,11,1
0,0.9999999,2.264779351,3,2
0,0.225645562,0.284040496,6,0
0,0.306897931,2073,4,2
0,0.9999999,0,1,0
0,0.07425925,0.412698413,11,1
0,0.119949324,0.461008665,6,1
0,0.017512196,2135,10,5
0,0.007817826,0.001764291,3,0
0,0,0.191293576,8,1
0,0.289371347,0.612096976,7,2
0,0.154042447,4210,15,0
0,0.857944153,0.224030842,20,0
0,0.141833704,0.514693097,14,2
0,1.123876124,0.356158993,5,2
0,0.051479906,0.356625735,16,2
0,0.751469829,0.709842257,5,2
0,0.696224732,0.735852829,13,0
0,0.012361584,0.813137495,4,0
1,0,0.292697378,5,0
0,0.048462333,0.561892131,6,1
0,0.257643937,200,4,0
0,0.380177842,0.23568735,6,1
0,0.81031169,0.466771068,15,0
0,1.60E-05,0.716395305,14,0
0,0.158722752,0.052973513,4,1
0,0.135807372,0.044782087,3,0
0,0.016432992,0.233980087,3,0
0,0.048966776,0.020595881,4,0
1,0.142115904,0.598731574,8,3
0,0.047254715,64,5,0
0,0.985735235,0.413799482,6,0
0,0.04219578,0.352202806,4,2
0,0.054697967,0.331698664,5,0
0,0.103744813,0.152474588,7,0
1,1.331797235,1099,7,0
1,0.962993506,0.425616322,7,2
0,0.011226239,0.29631224,8,0
0,0.9999999,0.003845168,0,2
0,0.036107639,0.079873569,12,4
0,0.587841216,0.304836895,5,0
0,0.404261217,0.431303435,15,2
0,0.9999999,0.0970495,1,2
0,0.48935721,0.393285905,9,0
0,0.11475541,940,3,0
0,0.107991361,1560,8,0
0,0.107964287,0.033370829,5,0
0,0.460269865,6962,8,3
0,0.103775215,0.222071349,6,3
0,0.667713881,0.129967508,4,3
0,0.195358053,0.296411856,13,4
1,0.59304296,0.506606356,12,0
0,0.239191525,0.199641404,12,0
0,0.056885177,0.438935817,16,0
0,0.296525124,0.585913127,6,1
0,0.068771556,309,12,2
